Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_population,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage
SRR4895831,RNA-Seq,302,324130560,PRJNA352390,SAMN05977856,173373998,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325194,GSM2374345,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374345,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895832,RNA-Seq,302,240007856,PRJNA352390,SAMN05977855,128202290,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325195,GSM2374346,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374346,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895833,RNA-Seq,302,250399072,PRJNA352390,SAMN05977854,134256391,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325196,GSM2374347,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374347,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895834,RNA-Seq,302,298229832,PRJNA352390,SAMN05977853,158461205,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325197,GSM2374348,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374348,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895835,RNA-Seq,302,195834618,PRJNA352390,SAMN05977852,104372070,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325198,GSM2374349,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374349,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895836,RNA-Seq,302,37338978,PRJNA352390,SAMN05977851,19991032,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325199,GSM2374350,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374350,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895837,RNA-Seq,302,207238742,PRJNA352390,SAMN05977850,110676006,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325200,GSM2374351,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374351,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895838,RNA-Seq,302,124944648,PRJNA352390,SAMN05977849,66782665,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325201,GSM2374352,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374352,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895839,RNA-Seq,302,235030896,PRJNA352390,SAMN05977848,125551506,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325202,GSM2374353,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374353,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895840,RNA-Seq,302,276758840,PRJNA352390,SAMN05977847,147093522,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325203,GSM2374354,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374354,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895841,RNA-Seq,302,181977348,PRJNA352390,SAMN05977846,97072241,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325204,GSM2374355,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374355,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895842,RNA-Seq,302,137964472,PRJNA352390,SAMN05977845,73595342,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325205,GSM2374356,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374356,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895843,RNA-Seq,300,666340200,PRJNA352390,SAMN05977844,322071783,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325206,GSM2374357,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374357,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895844,RNA-Seq,300,1486571700,PRJNA352390,SAMN05977843,718495218,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325207,GSM2374358,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374358,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895845,RNA-Seq,300,1228835400,PRJNA352390,SAMN05977684,588819018,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325208,GSM2374359,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374359,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895846,RNA-Seq,300,1001624400,PRJNA352390,SAMN05977685,485012704,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325209,GSM2374360,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374360,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895847,RNA-Seq,300,3162468600,PRJNA352390,SAMN05977842,1528225230,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325210,GSM2374361,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374361,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895848,RNA-Seq,300,1868290800,PRJNA352390,SAMN05977841,904742813,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325211,GSM2374362,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374362,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895849,RNA-Seq,300,2546559300,PRJNA352390,SAMN05977840,1213348143,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325212,GSM2374363,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374363,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895850,RNA-Seq,300,1382959800,PRJNA352390,SAMN05977839,665116701,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325213,GSM2374364,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374364,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895851,RNA-Seq,300,3303126600,PRJNA352390,SAMN05977686,1568003738,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325214,GSM2374365,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374365,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895852,RNA-Seq,300,779840100,PRJNA352390,SAMN05977683,369885085,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325215,GSM2374366,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374366,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895853,RNA-Seq,300,1794933000,PRJNA352390,SAMN05977682,853641497,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325216,GSM2374367,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374367,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895854,RNA-Seq,300,2938719300,PRJNA352390,SAMN05977681,1391304453,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325217,GSM2374368,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374368,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895855,RNA-Seq,300,1293023400,PRJNA352390,SAMN05977680,612839505,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325218,GSM2374369,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374369,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895856,RNA-Seq,300,1444752000,PRJNA352390,SAMN05977679,695360039,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325219,GSM2374370,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374370,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895857,RNA-Seq,300,1371521100,PRJNA352390,SAMN05977678,654877903,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325220,GSM2374371,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374371,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895858,RNA-Seq,300,1477059300,PRJNA352390,SAMN05977889,701185451,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325221,GSM2374372,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374372,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895859,RNA-Seq,300,1805536800,PRJNA352390,SAMN05977888,854864951,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325222,GSM2374373,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374373,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895860,RNA-Seq,300,2259882900,PRJNA352390,SAMN05977887,1081019997,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325223,GSM2374374,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374374,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895861,RNA-Seq,300,1100844900,PRJNA352390,SAMN05977886,527873598,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325224,GSM2374375,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374375,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895862,RNA-Seq,300,1305907500,PRJNA352390,SAMN05977885,625183205,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325225,GSM2374376,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374376,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895863,RNA-Seq,300,744885900,PRJNA352390,SAMN05977884,359256623,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325226,GSM2374377,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374377,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895864,RNA-Seq,300,893559000,PRJNA352390,SAMN05977883,429570383,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325227,GSM2374378,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374378,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895865,RNA-Seq,300,1265389500,PRJNA352390,SAMN05977882,606341824,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325228,GSM2374379,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374379,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895866,RNA-Seq,300,407916900,PRJNA352390,SAMN05977881,195626423,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325229,GSM2374380,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374380,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895867,RNA-Seq,300,507808200,PRJNA352390,SAMN05977880,242529585,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325230,GSM2374381,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374381,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895868,RNA-Seq,300,175789500,PRJNA352390,SAMN05977879,84712653,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325231,GSM2374382,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374382,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895869,RNA-Seq,300,427124700,PRJNA352390,SAMN05977878,205448713,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325232,GSM2374383,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374383,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895870,RNA-Seq,300,663100500,PRJNA352390,SAMN05977877,319247532,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325233,GSM2374384,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374384,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895871,RNA-Seq,300,1441490100,PRJNA352390,SAMN05977876,693303759,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325234,GSM2374385,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374385,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895872,RNA-Seq,300,1015798200,PRJNA352390,SAMN05977875,494618077,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325235,GSM2374386,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374386,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895873,RNA-Seq,300,775094100,PRJNA352390,SAMN05977874,374049864,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325236,GSM2374387,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374387,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895874,RNA-Seq,300,3241158600,PRJNA352390,SAMN05977873,1550220949,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325237,GSM2374388,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374388,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895875,RNA-Seq,300,12307800,PRJNA352390,SAMN05977872,5983668,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325238,GSM2374389,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374389,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895876,RNA-Seq,300,1509523200,PRJNA352390,SAMN05977871,723941952,HLA-G+,Syncytiotrophoblast,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325239,GSM2374390,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374390,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895877,RNA-Seq,300,485557200,PRJNA352390,SAMN05977722,231983015,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325240,GSM2374391,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374391,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895878,RNA-Seq,300,852844500,PRJNA352390,SAMN05977720,410321498,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325241,GSM2374392,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374392,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895879,RNA-Seq,300,88849200,PRJNA352390,SAMN05977718,42459856,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325242,GSM2374393,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374393,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895880,RNA-Seq,300,329797200,PRJNA352390,SAMN05977716,159068535,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325243,GSM2374394,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374394,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895881,RNA-Seq,300,295524300,PRJNA352390,SAMN05977714,141778847,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325244,GSM2374395,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374395,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895882,RNA-Seq,300,214705200,PRJNA352390,SAMN05977870,102508945,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325245,GSM2374396,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374396,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895883,RNA-Seq,300,956554200,PRJNA352390,SAMN05977869,457553347,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325246,GSM2374397,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374397,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895884,RNA-Seq,300,322986000,PRJNA352390,SAMN05977701,154405487,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325247,GSM2374398,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374398,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895885,RNA-Seq,300,331369200,PRJNA352390,SAMN05977712,158266794,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325248,GSM2374399,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374399,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895886,RNA-Seq,300,1016320500,PRJNA352390,SAMN05977710,487316778,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325249,GSM2374400,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374400,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895887,RNA-Seq,300,257161500,PRJNA352390,SAMN05977708,122705936,HLA-G+,Syncytiotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325250,GSM2374401,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374401,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895888,RNA-Seq,300,815240100,PRJNA352390,SAMN05977706,391730539,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325251,GSM2374402,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374402,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895889,RNA-Seq,300,933132600,PRJNA352390,SAMN05977704,445005036,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325252,GSM2374403,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374403,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895890,RNA-Seq,300,25282800,PRJNA352390,SAMN05977703,12111743,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325253,GSM2374404,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374404,Syncytiotrophoblast of Week 8,SRP092548,Week 8
SRR4895891,RNA-Seq,300,586030200,PRJNA352390,SAMN05977699,280435567,HLA-G+,Syncytiotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325254,GSM2374405,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374405,Syncytiotrophoblast of Week 8,SRP092548,Week 8
