1.NAME	2.Length	3.Num_Peaks	4.Num_Reads	5.RPKM
Mir3088	4074.0	2	79.0	2.67213134005
Gtf3c4	22061.0	2	39.0	0.243607775733
Ddx31	69170.0	7	153.0	0.304807317715
1700101E01Rik	103586.0	10	478.0	0.635884981272
Ttf1	31388.0	2	35.0	0.153658339064
Setx	61480.0	1	26.0	0.0582761997446
Ntng2	57220.0	14	1125.0	2.70929567078
6530402F18Rik	11878.0	5	201.0	2.33187072681
Med27	181981.0	13	499.0	0.377855921431
Rapgef1	124644.0	6	148.0	0.16362214125
Gm13547	6562.0	2	400.0	8.39992675849
Trub2	16988.0	4	130.0	1.05451517551
Coq4	13481.0	4	66.0	0.674642289089
Slc27a4	18843.0	10	666.0	4.87052655007
Cercam	17347.0	2	119.0	0.945310141136
Odf2	36819.0	4	94.0	0.351809529223
Gle1	28024.0	5	646.0	3.17653853174
Sptan1	69891.0	12	792.0	1.5615491607
Wdr34	21322.0	8	819.0	5.2930707227
Pkn3	16254.0	2	350.0	2.96728678882
Zer1	31329.0	6	754.0	3.31647362024
D2Wsu81e	9013.0	1	51.0	0.779744893168
Ccbl1	24569.0	5	396.0	2.22105564717
1700084E18Rik	4434.0	3	958.0	29.7729284928
Lrrc8a	30022.0	6	1085.0	4.98014343958
Phyhd1	19947.0	8	1317.0	9.09829305604
Nup188	61830.0	5	766.0	1.70718763756
Sh3glb2	18540.0	3	541.0	4.02104811078
Fam73b	25287.0	5	745.0	4.05985664026
Dolpp1	12276.0	3	376.0	4.22068265118
Crat	19273.0	5	231.0	1.65163619817
Ppp2r4	35758.0	8	640.0	2.46637146996
Cstad	17902.0	1	469.0	3.61013152071
1700001O22Rik	10175.0	4	441.0	5.9724965235
Ntmt1	19038.0	2	41.0	0.296766085586
Asb6	9203.0	2	47.0	0.703752855398
Prrx2	39881.0	12	1004.0	3.46912067568
Tor1b	10015.0	2	514.0	7.07235251274
BC005624	13109.0	4	467.0	4.90906803622
Usp20	44377.0	1	16.0	0.0496836824384
Fnbp1	92774.0	18	2155.0	3.20090457142
D330023K18Rik	5243.0	2	33.0	0.867332891399
Gpr107	68252.0	11	638.0	1.2881220979
Ncs1	53549.0	17	1152.0	2.96450951168
Fubp3	48876.0	15	1699.0	4.79015378929
Mir6998	4064.0	1	32.0	1.08504565727
Abl1	48190.0	2	33.0	0.0943645227144
Qrfp	8351.0	1	20.0	0.330022269125
Fibcd1	36716.0	7	966.0	3.62554666426
Lamc3	63255.0	7	426.0	0.92803952493
Aif1l	27140.0	11	650.0	3.30031389121
Nup214	83526.0	11	495.0	0.816648651248
Fam78a	20821.0	2	88.0	0.582415362644
Ppapdc3	19170.0	4	117.0	0.841037737159
Prrc2b	87390.0	31	2066.0	3.2577691915
Pomt1	22323.0	1	25.0	0.154326029737
Swi5	13265.0	4	721.0	7.48996424418
Golga2	23669.0	7	464.0	2.70140565683
Dnm1	48834.0	7	352.0	0.993280932598
1110008P14Rik	6815.0	5	353.0	7.13773761716
Ptges2	10851.0	1	16.0	0.203189823571
Slc25a25	40984.0	6	688.0	2.31326735676
Naif1	9020.0	3	90.0	1.37495253465
Fam102a	38392.0	14	1027.0	3.68622160949
Dpm2	6714.0	4	171.0	3.50967181097
St6galnac4	16619.0	6	1015.0	8.41613878392
St6galnac6	17825.0	4	117.0	0.904498929668
Ak1	13622.0	7	350.0	3.5406166103
Eng	40075.0	13	1199.0	4.12284859311
Fpgs	15567.0	7	591.0	5.23159708984
Mir8093	4137.0	1	37.0	1.23244610672
Cdk9	11003.0	5	457.0	5.72343587223
Mir2861	4082.0	4	430.0	14.5160076784
Mir3960	4073.0	4	430.0	14.5480833153
Sh2d3c	37953.0	19	1599.0	5.80569327216
Ttc16	22608.0	2	64.0	0.390094263193
Tor2a	9011.0	2	140.0	2.14095125804
Ptrh1	5773.0	2	140.0	3.34178274488
1700019L03Rik	10993.0	2	72.0	0.90254320841
Stxbp1	63626.0	7	808.0	1.74996141776
Fam129b	53120.0	11	1609.0	4.17397373387
Lrsam1	40041.0	2	38.0	0.130776712419
Slc2a8	13068.0	3	148.0	1.56064571273
Garnl3	104839.0	25	1332.0	1.75078609645
Ralgps1	242076.0	21	1709.0	0.972841440664
Lmx1b	79976.0	7	708.0	1.2199030374
Mvb12b	161991.0	5	124.0	0.105483014554
Pbx3	204589.0	9	808.0	0.544227916291
Mapkap1	222108.0	10	1151.0	0.714106286322
Gapvd1	82251.0	1	15.0	0.0251305391678
Rabepk	25247.0	8	571.0	3.11657844211
Fbxw2	25872.0	2	73.0	0.388816414986
Psmd5	22874.0	1	19.0	0.114462497639
Cutal	21698.0	3	77.0	0.489015645793
Phf19	24222.0	10	1688.0	9.60316026019
Traf1	22515.0	2	804.0	4.92080133121
Hc	82111.0	17	2834.0	4.75609191061
AI182371	20640.0	5	303.0	2.02294776828
Cntrl	50589.0	1	20.0	0.0544785619296
Rab14	24916.0	2	41.0	0.226755206991
Gsn	55544.0	11	1400.0	3.47330256845
Stom	27020.0	1	19.0	0.0968991551068
4930568D16Rik	17512.0	2	97.0	0.763286743483
4930402F06Rik	25613.0	6	692.0	3.72303722888
Ggta1	65247.0	15	1463.0	3.08983659273
Gm13446	13169.0	4	172.0	1.79981299547
Ttll11	232399.0	10	327.0	0.19389438466
Ndufa8	16959.0	1	24.0	0.195012628301
Morn5	34237.0	2	39.0	0.156971438515
Rbm18	24626.0	10	771.0	4.31431883467
Mrrf	57886.0	5	106.0	0.25233881488
Ptgs1	25846.0	6	136.0	0.725098993745
Olfr339	4930.0	1	15.0	0.419272206307
Rabgap1	127153.0	5	1635.0	1.7719149804
Strbp	81418.0	12	1640.0	2.77571678862
Dennd1a	492395.0	29	2450.0	0.685652689931
Lhx2	34457.0	4	171.0	0.683865006787
Nek6	79794.0	7	422.0	0.728775809655
Psmb7	59861.0	2	39.0	0.0897785058794
Nr6a1	65142.0	2	285.0	0.602886426035
Olfml2a	32606.0	3	148.0	0.625483597313
Rpl35	7551.0	1	87.0	1.58769295022
Arpc5l	11734.0	1	87.0	1.02170355098
Scai	128516.0	26	5613.0	6.01851817539
Ppp6c	33541.0	5	1120.0	4.60143985837
Lrp1b	2060826.0	3	48.0	0.00320960543331
Arhgap15	642800.0	34	2921.0	0.626191867361
Gtdc1	301211.0	4	131.0	0.0599310934858
Zeb2	130766.0	14	2910.0	3.06654882428
Acvr2a	93156.0	1	18.0	0.0266264585482
Mbd5	371562.0	17	3329.0	1.23462264203
Epc2	104124.0	13	944.0	1.2493176766
Kif5c	159465.0	10	955.0	0.82525797223
Lypd6b	165161.0	31	3007.0	2.50886711153
Lypd6	131141.0	1	16.0	0.0168125359389
Gm13483	141158.0	1	16.0	0.0156194673739
Rif1	53545.0	9	944.0	2.42943232344
Neb	206152.0	6	699.0	0.46724144385
Arl5a	30924.0	1	20.0	0.0891222341695
Cacnb4	251539.0	26	2250.0	1.23261918257
Stam2	57459.0	12	747.0	1.79148952226
Fmnl2	280335.0	24	2200.0	1.08142670962
Prpf40a	56713.0	5	346.0	0.840708061144
Arl6ip6	31138.0	3	285.0	1.261263651
Gpd2	137042.0	22	2635.0	2.64958993576
Ermn	11638.0	1	35.0	0.414420686248
Gm13546	17090.0	2	67.0	0.540237185353
Acvr1c	61355.0	42	4257.0	9.56104635481
Gm13544	14124.0	6	791.0	7.71739107846
Acvr1	124391.0	11	598.0	0.66246655696
Ccdc148	328576.0	14	878.0	0.368222575779
Pkp4	198356.0	13	1614.0	1.12126927713
Dapl1	24369.0	5	516.0	2.91785514432
Tanc1	203445.0	44	3035.0	2.05571738487
Wdsub1	31413.0	2	121.0	0.530796059441
Baz2b	230378.0	9	795.0	0.475529932485
March7	42450.0	12	326.0	1.05825819322
Cd302	36492.0	7	664.0	2.50739148816
Ly75	93472.0	26	2540.0	3.74458691503
Pla2r1	139766.0	10	1597.0	1.57454513373
Itgb6	128312.0	9	342.0	0.367291236032
Rbms1	133486.0	6	294.0	0.303503249412
Gm13582	14776.0	5	455.0	4.24332453338
Tank	65073.0	12	1006.0	2.13033982241
Psmd14	92683.0	12	1892.0	2.81301976318
Tbr1	13661.0	1	88.0	0.887670760971
Slc4a10	284229.0	1	15.0	0.00727234721684
Fap	77086.0	16	2375.0	4.24560745626
Ifih1	54463.0	3	485.0	1.22713378366
Kcnh7	485342.0	15	2387.0	0.677729324796
Grb14	114284.0	1	16.0	0.0192924011722
Cobll1	154288.0	1	16.0	0.0142902414677
Slc38a11	51394.0	10	1650.0	4.42408291786
Scn3a	114375.0	10	765.0	0.921684029131
Scn2a1	101003.0	2	129.0	0.175997772373
Csrnp3	189780.0	3	96.0	0.0697063792465
Scn1a	174056.0	18	1872.0	1.48206953361
Scn9a	158882.0	3	99.0	0.0858642202944
Scn7a	115485.0	1	16.0	0.0190917675505
Stk39	265535.0	5	145.0	0.0752485200767
4933409G03Rik	38051.0	5	1302.0	4.715162272
4932414N04Rik	94582.0	1	35.0	0.0509930848
Cers6	253734.0	26	2087.0	1.13343212346
Nostrin	57530.0	8	548.0	1.31261667935
Spc25	16296.0	2	136.0	1.15003120964
G6pc2	12045.0	1	44.0	0.50338191223
Abcb11	108335.0	6	164.0	0.208605999442
Dhrs9	26625.0	1	25.0	0.129390421101
Lrp2	165733.0	1	19.0	0.0157977902469
Phospho2	11432.0	2	131.0	1.57906793212
Mettl5	18421.0	9	1458.0	10.906767503
Ubr3	130768.0	27	2800.0	2.95058604341
Myo3b	394070.0	22	1737.0	0.607404742679
Gad1	43849.0	2	192.0	0.603383276855
Tlk1	117073.0	11	1483.0	1.74556545177
Mettl8	95044.0	27	1744.0	2.52856142983
Dcaf17	36901.0	5	128.0	0.477995236024
Cybrd1	28873.0	1	21.0	0.100225704566
Dync1i2	55597.0	6	844.0	2.09190916616
Slc25a12	97260.0	9	360.0	0.510058476766
Hat1	56363.0	3	53.0	0.12957866542
Metap1d	75854.0	2	184.0	0.334265126678
Dlx1	8536.0	4	350.0	5.65022018106
Dlx1as	11254.0	4	192.0	2.35096439549
Itga6	75489.0	7	205.0	0.374215629919
Pdk1	34635.0	6	248.0	0.986707031075
Rapgef4	206858.0	17	1425.0	0.949279881967
Zak	125801.0	21	1277.0	1.39880938665
Sp3	48014.0	1	27.0	0.0774903477896
Ola1	125647.0	23	2700.0	2.96117022991
Scrn3	29156.0	2	152.0	0.71840174811
Gpr155	48975.0	5	1039.0	2.92343092626
Wipf1	60144.0	13	1125.0	2.57757878229
Chrna1	21058.0	1	15.0	0.0981580386121
Chn1os3	23487.0	12	693.0	4.06590681406
Chn1	168687.0	43	2637.0	2.15417136811
Hoxd3	40279.0	7	1479.0	5.05989177838
Mtx2	54937.0	12	319.0	0.800161179403
Agps	103174.0	26	2183.0	2.91564873967
Ttc30b	6613.0	2	157.0	3.27154473919
Ttc30a1	6862.0	1	62.0	1.24506696376
Pde11a	351522.0	36	3805.0	1.49160518599
Rbm45	17784.0	4	625.0	4.8428643188
Osbpl6	198140.0	18	1148.0	0.798401719223
Ttn	282564.0	14	2294.0	1.11873781408
Ccdc141	164730.0	3	70.0	0.0585567649676
Zfp385b	296641.0	15	999.0	0.464072726543
Gm13944	22295.0	2	46.0	0.284316516248
4930440I19Rik	149354.0	7	686.0	0.632934824326
Itga4	81689.0	14	850.0	1.43386109148
Cerkl	100498.0	37	2939.0	4.02989658214
Ssfa2	41540.0	2	95.0	0.315143857846
Ppp1r1c	114767.0	14	2111.0	2.53467883256
Pde1a	298519.0	10	224.0	0.103401722698
Frzb	39427.0	3	92.0	0.321548011756
Itgav	86521.0	7	1752.0	2.7903861366
Fam171b	72631.0	5	148.0	0.280796329033
Zswim2	30148.0	1	98.0	0.447939440439
Calcrl	98641.0	5	201.0	0.280795617371
Tfpi	40037.0	5	149.0	0.512833603229
Gm13710	10126.0	4	547.0	7.44391040536
Ctnnd1	53730.0	13	1820.0	4.66773596167
Btbd18	13703.0	5	387.0	3.89176888339
2700094K13Rik	5488.0	9	201.0	5.04700446302
Tmx2	11518.0	8	181.0	2.16547530158
Mir130a	4064.0	3	644.0	21.8365438525
Serping1	14070.0	2	181.0	1.77270394624
Ube2l6	15176.0	1	28.0	0.254245015633
Smtnl1	15477.0	4	261.0	2.32383591145
Timm10	7193.0	5	736.0	14.1000121891
Slc43a1	27264.0	5	3444.0	17.4070550888
Rtn4rl2	18747.0	10	4510.0	33.150989551
Slc43a3	25864.0	6	864.0	4.60330536192
Prg3	9672.0	9	801.0	11.4121629008
P2rx3	43283.0	20	1018.0	3.24102333123
Tnks1bp1	26589.0	5	542.0	2.80898239017
Lrrc55	12629.0	5	698.0	7.61619742926
Olfr1023	4936.0	1	17.0	0.474597563622
Ptprj	151759.0	1	48.0	0.0435851470206
Nup160	63114.0	4	91.0	0.198686070619
Fnbp4	39651.0	1	89.0	0.3093054668
Agbl2	37488.0	7	341.0	1.25346970442
Ndufs3	14086.0	5	967.0	9.45998666217
Kbtbd4	9775.0	5	967.0	13.6320585292
Celf1	83101.0	6	620.0	1.02810429541
Psmc3	9423.0	2	150.0	2.19358163758
Slc39a13	12535.0	3	264.0	2.90222662919
Spi1	22960.0	5	878.0	5.26956015066
Mybpc3	22373.0	3	60.0	0.369554727054
Madd	49688.0	1	15.0	0.0415998224339
Nr1h3	15056.0	1	27.0	0.247118860173
Acp2	15187.0	6	880.0	7.98477004387
Ddb2	29485.0	13	1777.0	8.30496926866
A330069E16Rik	5212.0	2	111.0	2.93474455689
Pacsin3	11868.0	2	178.0	2.06677975465
Arfgap2	16257.0	3	194.0	1.6444211665
1110051M20Rik	170815.0	30	3845.0	3.10185914661
Ckap5	78344.0	3	143.0	0.251525505229
F2	15095.0	1	16.0	0.146062456149
Arhgap1	26203.0	2	50.0	0.262948514431
Atg13	39981.0	6	774.0	2.66771261394
Ambra1	192712.0	27	1994.0	1.42583125158
Chrm4	11641.0	1	23.0	0.272263410779
Dgkz	21522.0	2	103.0	0.659487140726
Creb3l1	45843.0	2	129.0	0.387764827847
Phf21a	147105.0	21	1308.0	1.22527068694
Gyltl1b	10012.0	3	90.0	1.23872072139
Cry2	34423.0	3	134.0	0.536423524834
D930015M05Rik	27417.0	3	134.0	0.673498449698
Slc35c1	11030.0	2	90.0	1.12439454783
Mir7222	4075.0	3	837.0	28.3041149256
Chst1	19546.0	4	230.0	1.6215176327
Prdm11	75239.0	1	20.0	0.03663015151
Trp53i11	18174.0	3	167.0	1.26624481925
Tspan18	136728.0	15	1007.0	1.01490114726
Ext2	130938.0	1	15.0	0.0157861887084
Accsl	17798.0	1	29.0	0.224532147192
4921507L20Rik	7542.0	6	1085.0	19.8241668448
Alkbh3	34097.0	11	1569.0	6.34101102162
Hsd17b12	129213.0	3	152.0	0.162102275838
Ttc17	109924.0	8	2601.0	3.26061530538
Api5	30421.0	4	200.0	0.905958373972
B230118H07Rik	72206.0	1	109.0	0.208019929556
Prr5l	87423.0	12	535.0	0.843295553607
Commd9	19378.0	1	19.0	0.135112765558
Ldlrad3	240260.0	22	1768.0	1.0140340119
Trim44	104782.0	6	420.0	0.552349977655
Fjx1	6427.0	1	64.0	1.37221893609
Pamr1	97020.0	13	901.0	1.27972087636
Cd44	94523.0	5	110.0	0.160364015446
Pdhx	56458.0	19	1791.0	4.37141290986
Apip	22975.0	2	197.0	1.18157811966
Abtb2	156114.0	14	1119.0	0.98773392195
Nat10	43992.0	11	1376.0	4.3101904596
Caprin1	38696.0	11	531.0	1.89095058893
4930547E08Rik	10171.0	4	190.0	2.57419641234
Fbxo3	31329.0	3	69.0	0.303496922807
Cd59a	23610.0	3	292.0	1.70427078162
D430041D05Rik	271260.0	22	2101.0	1.06731356481
Cstf3	24923.0	2	94.0	0.519731776129
Tcp11l1	36183.0	4	142.0	0.540798534758
Depdc7	25015.0	3	90.0	0.495785403261
Qser1	65904.0	1	21.0	0.0439095770808
Prrg4	23110.0	1	30.0	0.178884636702
Ccdc73	117414.0	10	874.0	1.02575415083
Eif3m	21371.0	7	401.0	2.58565907948
Them7	159519.0	2	31.0	0.0267794103064
Pax6os1	138251.0	12	809.0	0.80636556672
Mpped2	178902.0	1	15.0	0.0115538785318
Ccdc34os	23230.0	5	784.0	4.65070279823
Fibin	6069.0	1	26.0	0.590347793755
4930430A15Rik	40347.0	2	53.0	0.181015746377
Olfr1280	4918.0	1	17.0	0.476334602286
Slc12a6	82476.0	2	203.0	0.33917214814
Katnbl1	39027.0	11	1787.0	6.30973497505
Aven	75572.0	7	1408.0	2.56739962221
Ryr3	402950.0	31	3928.0	1.34329702544
Fmn1	35678.0	1	15.0	0.0579351975193
4930533B01Rik	21498.0	1	15.0	0.0961490360542
Scg5	56779.0	2	43.0	0.104359610672
Gjd2	8019.0	3	121.0	2.07929874239
A530058N18Rik	22728.0	7	1083.0	6.56627352808
Aqr	78179.0	2	47.0	0.0828436987967
BC052040	201053.0	3	971.0	0.665518919475
Meis2	207795.0	2	43.0	0.0285157695533
Spred1	55783.0	5	165.0	0.407599658463
Fam98b	25802.0	1	18.0	0.0961326398152
Rasgrp1	66885.0	11	1065.0	2.19418181018
Thbs1	19212.0	1	36.0	0.258215112691
Gpr176	100322.0	5	154.0	0.211532096298
Eif2ak4	90123.0	5	325.0	0.49693485019
Bmf	24922.0	5	499.0	2.75911236811
Bub1b	47382.0	2	41.0	0.119240064526
Pak6	38444.0	12	621.0	2.22594672385
Plcb2	24922.0	9	822.0	4.54507087492
5430417L22Rik	7046.0	1	15.0	0.293359633422
Phgr1	9396.0	2	446.0	6.5409914984
Disp2	19457.0	4	114.0	0.807385055554
Knstrn	26210.0	11	951.0	4.99994503425
Ivd	23358.0	12	629.0	3.71079297198
Bahd1	26910.0	11	1074.0	5.49974201263
Rpusd2	11408.0	3	979.0	11.8256470639
Casc5	61003.0	15	1543.0	3.48551107394
Rmdn3	24037.0	4	660.0	3.78368877115
Dnajc17	40296.0	10	1145.0	3.91557261891
Gm14137	7067.0	1	16.0	0.311987091491
Zfyve19	12331.0	5	678.0	7.57675300987
Ppp1r14d	15747.0	4	375.0	3.28159645821
Vps18	13712.0	5	443.0	4.45199487482
Dll4	13883.0	6	442.0	4.38723279731
Ino80	108587.0	20	3041.0	3.85913809348
Exd1	32224.0	3	84.0	0.359212607737
Oip5	12974.0	1	73.0	0.775355194121
Rtf1	64340.0	8	1792.0	3.83803280795
Ltk	13106.0	2	124.0	1.30377682059
Rpap1	27579.0	2	441.0	2.20349367731
Mga	76354.0	17	1721.0	3.10599541834
Mapkbp1	58705.0	8	439.0	1.03048378383
Ehd4	69089.0	3	431.0	0.859646892296
Pla2g4e	82924.0	5	685.0	1.13831396163
Pla2g4d	27201.0	1	55.0	0.278631076652
Pla2g4f	18209.0	1	17.0	0.12865141271
Vps39	40673.0	6	1988.0	6.73537696664
Zfp106	61002.0	5	293.0	0.661873937782
Snap23	37052.0	7	859.0	3.19472325079
Ttbk2	121603.0	20	2882.0	3.26588900931
Ubr1	114440.0	7	794.0	0.956080338933
Ccndbp1	12505.0	2	33.0	0.363648648509
Epb4.2	22539.0	5	961.0	5.87544111684
Tgm5	43649.0	1	20.0	0.0631404148883
Lcmt2	7407.0	3	396.0	7.36723588434
Adal	20253.0	7	633.0	4.30691282444
Tubgcp4	31603.0	3	434.0	1.89240092831
Map1a	25231.0	1	20.0	0.109231341186
Ppip5k1	44453.0	13	1488.0	4.61268279144
Ell3	7575.0	3	816.0	14.8442840335
Serf2	8223.0	4	890.0	14.9145945082
Mfap1b	16358.0	5	723.0	6.09059648465
Wdr76	42137.0	3	950.0	3.10678877351
Frmd5	265529.0	34	5430.0	2.81799101306
Casc4	73238.0	1	18.0	0.0338678605712
Ctdspl2	63326.0	6	447.0	0.972696158251
Eif3j1	29053.0	5	583.0	2.76521755102
Eif3j2	29049.0	5	583.0	2.76559831697
Patl2	70082.0	6	1087.0	2.13734579407
4933406J08Rik	24122.0	6	1503.0	8.58612884938
Sord	34499.0	3	92.0	0.367479447506
Duox2	21729.0	8	1669.0	10.5844508561
Duoxa2	7986.0	5	243.0	4.19303706849
Duoxa1	14182.0	3	76.0	0.738461478208
Duox1	36301.0	18	2094.0	7.94895104825
Shf	24027.0	2	337.0	1.93277850274
Gm14085	47100.0	10	727.0	2.12698897006
Gatm	20805.0	6	407.0	2.69574260892
Slc30a4	25431.0	1	49.0	0.265512135786
Bloc1s6	14983.0	2	113.0	1.03927719598
Sqrdl	31553.0	8	660.0	2.88240506425
Fbn1	209845.0	10	2370.0	1.55632915905
Shc4	100702.0	1	58.0	0.0793673046358
Cops2	32781.0	10	727.0	3.05607457033
Galk2	122076.0	18	1072.0	1.21008597892
Fam227b	172522.0	7	743.0	0.593466301489
Fgf7	60528.0	7	743.0	1.69154760219
Atp8b4	174581.0	4	531.0	0.419130512422
Hdc	29019.0	1	34.0	0.16145377677
Gabpb1	40574.0	15	1007.0	3.42005727959
Usp8	55987.0	3	84.0	0.206749193058
Usp50	26411.0	8	1147.0	5.98453355982
Trpm7	88704.0	17	1338.0	2.0785699445
Ap4e1	65104.0	5	601.0	1.27209203555
Blvra	30428.0	4	237.0	1.07331369916
Ncaph	34145.0	4	424.0	1.71115942459
Ciao1	10879.0	2	397.0	5.02867147658
Tmem127	16790.0	3	466.0	3.82460822444
Stard7	32706.0	1	15.0	0.0631997791566
Astl	23017.0	3	379.0	2.26904038846
Gpat2	14894.0	4	865.0	8.00306772386
Fahd2a	12351.0	4	1001.0	11.1682130412
Kcnip3	69597.0	21	1947.0	3.85502470835
Prom2	18465.0	4	143.0	1.06718192156
Mal	27470.0	3	99.0	0.496624646845
Mall	29508.0	2	77.0	0.359585925255
Nphp1	52160.0	11	855.0	2.25881293509
1500011K16Rik	5111.0	2	104.0	2.80400763866
Acoxl	273265.0	29	2588.0	1.30506455802
Gm14005	134689.0	23	2790.0	2.8544589962
Anapc1	81313.0	10	587.0	0.994786426569
Mertk	107192.0	2	60.0	0.0771330687773
Fbln7	37103.0	6	433.0	1.60816499309
Zc3h6	55162.0	5	990.0	2.47312988086
Ttl	34337.0	1	15.0	0.0601978034509
Polr1b	29600.0	6	618.0	2.87705721136
A730036I17Rik	20638.0	1	16.0	0.106832676401
Ckap2l	33003.0	3	537.0	2.24219097597
Gm14023	14457.0	5	479.0	4.56571781618
Il1a	14363.0	5	479.0	4.59559858446
Il1b	10541.0	4	1073.0	14.027156509
Il1bos	9832.0	4	1073.0	15.0386754233
F830045P16Rik	82244.0	7	1452.0	2.43284323942
Stk35	35769.0	1	15.0	0.0577878044422
Tgm3	42060.0	1	33.0	0.108117602226
Ebf4	78543.0	6	348.0	0.610553173021
Pced1a	10605.0	1	17.0	0.220897083832
Vps16	23950.0	1	17.0	0.0978126753253
Ptpra	108023.0	12	1503.0	1.91731946072
Avp	5865.0	2	65.0	1.52720407515
Ubox5	44043.0	13	1699.0	5.31579494143
Fastkd5	20190.0	4	780.0	5.3236564046
4930402H24Rik	136258.0	36	3516.0	3.55581035558
Gm14057	6136.0	4	295.0	6.62503838812
A730017L22Rik	37856.0	3	89.0	0.323971657441
Atrn	127831.0	10	944.0	1.01762447105
Siglec1	21546.0	4	1000.0	6.39565573531
Hspa12b	22572.0	1	36.0	0.219777987995
Mavs	17962.0	4	70.0	0.537025715015
Pank2	40689.0	3	128.0	0.433495593515
Rnf24	58405.0	18	2090.0	4.93114748409
Smox	37322.0	4	197.0	0.727366092363
Rassf2	41139.0	10	329.0	1.10203122822
Slc23a2	96613.0	16	1156.0	1.64882286064
Cds2	52903.0	11	655.0	1.70613241215
Prokr2	19119.0	1	15.0	0.108112975422
4921508D12Rik	31759.0	12	3475.0	15.0778605968
1700026D11Rik	37330.0	4	147.0	0.542639093906
Gpcpd1	53167.0	1	21.0	0.0544288142632
AU019990	58869.0	1	23.0	0.0538384950463
1110034G24Rik	64773.0	7	763.0	1.62323822017
Chgb	17795.0	3	469.0	3.63183897071
Trmt6	15840.0	5	498.0	4.33237358835
Mcm8	32048.0	7	616.0	2.64869233211
Crls1	23035.0	10	719.0	4.30122744094
Lrrn4	16347.0	3	151.0	1.27288924998
Plcb1	693095.0	6	1690.0	0.336004947979
Plcb4	275239.0	9	545.0	0.272858988616
Lamp5	15991.0	6	202.0	1.74071423248
Pak7	310880.0	5	169.0	0.0749110104926
Slx4ip	182432.0	7	3214.0	2.4277087698
Jag1	39070.0	1	19.0	0.0670134417964
Sptlc3	147755.0	1	17.0	0.0158547160776
Tasp1	94587.0	4	100.0	0.145686826385
Esf1	54678.0	4	196.0	0.493963870308
Ndufaf5	38607.0	2	48.0	0.171327436131
Sel1l2	163853.0	18	2634.0	2.21520083964
Macrod2	1998621.0	14	2509.0	0.17299037855
Otor	7208.0	6	2442.0	46.6855646325
Pcsk2	274150.0	1	16.0	0.00804235920324
Rrbp1	29400.0	6	344.0	1.61236308417
Banf2	44878.0	1	50.0	0.153528230395
Gm5535	20141.0	7	2037.0	13.9367571863
Pet117	8355.0	2	38.0	0.626742111547
Csrp2bp	42644.0	12	797.0	2.57544405738
Zfp133-ps	12515.0	2	176.0	1.9379097508
LOC171588	5557.0	2	176.0	4.36439455304
Dzank1	60842.0	7	164.0	0.371442933328
Rbbp9	12595.0	4	1033.0	11.3019630665
Dtd1	172795.0	21	3181.0	2.53678833266
Slc24a3	403329.0	14	945.0	0.322867323096
Mir6240	136468.0	8	663.0	0.669475110558
Rin2	105501.0	1	18.0	0.023510813855
4930529M08Rik	33443.0	1	15.0	0.061807014236
Ralgapa2	274706.0	4	129.0	0.0647102830044
Xrn2	68938.0	9	1359.0	2.7165175248
Nkx2-2	12857.0	7	1118.0	11.9826781281
Nkx2-2os	151599.0	19	1430.0	1.29984460198
6430503K07Rik	5059.0	7	1118.0	30.4529141516
Cstl1	9018.0	1	15.0	0.229209578298
Cst13	14312.0	1	89.0	0.856922237569
9230104L09Rik	8221.0	3	1197.0	20.0641717275
Gm14124	16784.0	1	19.0	0.155994707518
3300002I08Rik	55829.0	3	1119.0	2.76198917214
Zfp345	18073.0	7	1765.0	13.4575559843
Acss1	54130.0	7	304.0	0.773904354993
Entpd6	26594.0	5	789.0	4.08832180173
Pygb	48953.0	7	1538.0	4.32941041512
Abhd12	76217.0	14	2032.0	3.67386832986
Gins1	20477.0	8	2512.0	16.9046054483
Ninl	78880.0	11	1503.0	2.625692192
Nanp	13695.0	3	71.0	0.714410857362
Rad21l	27130.0	4	805.0	4.08881838447
Tmem74b	9303.0	7	245.0	3.62906542254
Psmf1	29232.0	12	1500.0	7.07105903494
Rspo4	35742.0	1	35.0	0.13494006901
Angpt4	37323.0	6	497.0	1.83498102621
Slc52a3	13393.0	1	16.0	0.164624264584
Srxn1	9853.0	4	183.0	2.55937746073
Tcf15	9488.0	7	797.0	11.5753832613
Csnk2a1	59012.0	5	98.0	0.228842917548
Gm14164	33654.0	3	119.0	0.48726139592
Nrsn2	11809.0	3	119.0	1.38862689629
Sox12	8435.0	5	1178.0	19.2447351039
Defb23	9566.0	5	830.0	11.9563728552
Defb22	8473.0	1	16.0	0.26021630775
Defb28	7193.0	3	844.0	16.1690357168
Defb29	5328.0	2	112.0	2.89671348141
Defb21	6200.0	6	733.0	16.2916105291
Defb19	8227.0	1	115.0	1.92622971003
Defb36	12403.0	3	195.0	2.16650453134
Bcl2l1	54054.0	1	34.0	0.0866767889163
Tpx2	51358.0	12	1373.0	3.68395374242
Mylk2	15714.0	8	415.0	3.63925998258
Dusp15	14588.0	6	679.0	6.41395271203
Ttll9	44720.0	16	582.0	1.7933824846
Ccm2l	19781.0	3	156.0	1.08674609786
Hck	46974.0	6	140.0	0.410697657986
Tm9sf4	53163.0	10	1086.0	2.81495903432
Tspyl3	7072.0	1	19.0	0.370222733454
Pofut1	32718.0	2	46.0	0.193741571299
Kif3b	45974.0	3	156.0	0.467588736281
